id,titulo,precio,link,imagen,método,capacidad,ram,color,timestamp
Samsung_Ga_12GB_512GB,Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium violet 12 GB RAM,$5.499.900,https://www.mercadolibre.com.co/samsung-galaxy-s24-ultra-5g-dual-sim-512-gb-titanium-violet-12-gb-ram/p/MCO29893911#polycard_client=search-nordic&searchVariation=MCO29893911&position=4&search_layout=stack&type=product&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b&wid=MCO2769375308&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_876756-MLA74196675597_012024-V.webp,BeautifulSoup,512GB,12GB,Violeta,2025-05-23T00:02:35.508198
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra 5G Dual SIM 256 GB titanium black 12 GB RAM,$6.589.000,https://www.mercadolibre.com.co/samsung-galaxy-s24-ultra-5g-dual-sim-256-gb-titanium-black-12-gb-ram/p/MCO31493325#polycard_client=search-nordic&searchVariation=MCO31493325&position=5&search_layout=stack&type=product&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b&wid=MCO2215702650&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_731135-MLA79227832577_092024-V.webp,BeautifulSoup,256GB,12GB,Negro,2025-05-23T00:02:35.508198
Samsung_Ga_8GB_256GB,Samsung Galaxy S24 Ultra 5G Dual SIM 256 GB titanium gray 8 GB RAM,$6.589.000,https://www.mercadolibre.com.co/samsung-galaxy-s24-ultra-5g-dual-sim-256-gb-titanium-gray-8-gb-ram/p/MCO29893924#polycard_client=search-nordic&searchVariation=MCO29893924&position=6&search_layout=stack&type=product&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b&wid=MCO1452118841&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_937455-MLA74439150067_022024-V.webp,BeautifulSoup,256GB,8GB,Gris,2025-05-23T00:02:35.508198
Celular_Sa_N/A_256GB,Celular Samsung Galaxy S24 Ultra 5g 256gb Lavanda,$6.899.920,https://articulo.mercadolibre.com.co/MCO-1382435825-celular-samsung-galaxy-s24-ultra-5g-256gb-lavanda-_JM?searchVariation=179710940278#polycard_client=search-nordic&searchVariation=179710940278&position=7&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_885634-MCO74062358181_012024-V.webp,BeautifulSoup,256GB,,Lavanda,2025-05-23T00:02:35.508198
Samsung_Ga_12GB_512GB,Samsung Galaxy S24 Ultra 5G Dual SIM 512 GB titanium yellow 12 GB RAM,$6.999.900,https://www.mercadolibre.com.co/samsung-galaxy-s24-ultra-5g-dual-sim-512-gb-titanium-yellow-12-gb-ram/p/MCO29893934#polycard_client=search-nordic&searchVariation=MCO29893934&position=7&search_layout=stack&type=product&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b&wid=MCO1452194635&sid=search,https://http2.mlstatic.com/D_Q_NP_2X_965147-MLA74440098915_022024-V.webp,BeautifulSoup,512GB,12GB,Amarillo,2025-05-23T00:02:35.508198
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g Sm-s928b/ds 12gb 256gb Dual Sim,$7.299.000,https://articulo.mercadolibre.com.co/MCO-1384858223-samsung-galaxy-s24-ultra-5g-sm-s928bds-12gb-256gb-dual-sim-_JM?searchVariation=181562640073#polycard_client=search-nordic&searchVariation=181562640073&position=8&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_662360-MCO80427410726_112024-V.webp,BeautifulSoup,256GB,,,2025-05-23T00:02:35.508198
Samsung_Ga_N/A_512GB,Samsung Galaxy S24 Ultra 5g Sm-s928b/ds 12gb 512gb Dual Sim,$7.299.000,https://articulo.mercadolibre.com.co/MCO-1384872305-samsung-galaxy-s24-ultra-5g-sm-s928bds-12gb-512gb-dual-sim-_JM?searchVariation=179762538852#polycard_client=search-nordic&searchVariation=179762538852&position=9&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_713245-MCO74093336482_012024-V.webp,BeautifulSoup,512GB,,,2025-05-23T00:02:35.508198
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra Dual Sim 256gb 12gb Ram,$4.154.900,https://articulo.mercadolibre.com.co/MCO-1577970137-samsung-galaxy-s24-ultra-dual-sim-256gb-12gb-ram-_JM?searchVariation=183526127116#polycard_client=search-nordic&searchVariation=183526127116&position=10&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_680849-MCO84030873422_052025-V.webp,BeautifulSoup,256GB,12GB,,2025-05-23T00:02:35.508198
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g Dual Sim 256 Gb Titanium Black,$3.679.000,https://articulo.mercadolibre.com.co/MCO-2872491242-samsung-galaxy-s24-ultra-5g-dual-sim-256-gb-titanium-black-_JM?searchVariation=183644560120#polycard_client=search-nordic&searchVariation=183644560120&position=11&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_922648-MCO84564548056_052025-V.webp,BeautifulSoup,256GB,,Negro,2025-05-23T00:02:35.508198
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra 256gb 12gb Ram + Buds Fe,$3.486.000,https://articulo.mercadolibre.com.co/MCO-1583677995-samsung-galaxy-s24-ultra-256gb-12gb-ram-buds-fe-_JM?searchVariation=183623360750#polycard_client=search-nordic&searchVariation=183623360750&position=12&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_903685-MCO84765487421_052025-V.webp,BeautifulSoup,256GB,12GB,,2025-05-23T00:02:35.508198
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 256gb Titanium Black,$3.486.000,https://articulo.mercadolibre.com.co/MCO-1584456485-samsung-galaxy-s24-ultra-256gb-titanium-black-_JM?searchVariation=183636800686#polycard_client=search-nordic&searchVariation=183636800686&position=13&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_930658-MCO84825551719_052025-V.webp,BeautifulSoup,256GB,,Negro,2025-05-23T00:02:35.508198
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g Dual Sim 256 Gb Titanium Violet,$3.679.000,https://articulo.mercadolibre.com.co/MCO-2872542240-samsung-galaxy-s24-ultra-5g-dual-sim-256-gb-titanium-violet-_JM?searchVariation=183644523096#polycard_client=search-nordic&searchVariation=183644523096&position=14&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_960402-MCO84862701679_052025-V.webp,BeautifulSoup,256GB,,Violeta,2025-05-23T00:02:35.508198
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g Dual Sim 256 Gb Titanium Gray,$3.679.000,https://articulo.mercadolibre.com.co/MCO-2872491240-samsung-galaxy-s24-ultra-5g-dual-sim-256-gb-titanium-gray-_JM?searchVariation=183644560118#polycard_client=search-nordic&searchVariation=183644560118&position=15&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_850201-MCO84564634906_052025-V.webp,BeautifulSoup,256GB,,Gris,2025-05-23T00:02:35.508198
Samsung_Ga_N/A_512GB,Samsung Galaxy S24 Ultra 5g Dual Sim 512 Gb Titanium Black,$4.059.000,https://articulo.mercadolibre.com.co/MCO-2872645744-samsung-galaxy-s24-ultra-5g-dual-sim-512-gb-titanium-black-_JM?searchVariation=187998278699#polycard_client=search-nordic&searchVariation=187998278699&position=16&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_828430-MCO84564548232_052025-V.webp,BeautifulSoup,512GB,,Negro,2025-05-23T00:02:35.508198
Samsung_Ga_N/A_512GB,Samsung Galaxy S24 Ultra 5g Dual Sim 512 Gb Titanium Yellow,$4.059.000,https://articulo.mercadolibre.com.co/MCO-2872697676-samsung-galaxy-s24-ultra-5g-dual-sim-512-gb-titanium-yellow-_JM?searchVariation=187997198085#polycard_client=search-nordic&searchVariation=187997198085&position=17&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_654437-MCO84564635038_052025-V.webp,BeautifulSoup,512GB,,Amarillo,2025-05-23T00:02:35.508198
Samsung_Ga_N/A_512GB,Samsung Galaxy S24 Ultra 5g Dual Sim 512 Gb Titanium Violet,$4.059.000,https://articulo.mercadolibre.com.co/MCO-2872633028-samsung-galaxy-s24-ultra-5g-dual-sim-512-gb-titanium-violet-_JM?searchVariation=183644593492#polycard_client=search-nordic&searchVariation=183644593492&position=18&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_623421-MCO84862701221_052025-V.webp,BeautifulSoup,512GB,,Violeta,2025-05-23T00:02:35.508198
Samsung_Ga_N/A_512GB,Samsung Galaxy S24 Ultra 5g Dual Sim 512 Gb Titanium Gray,$4.059.000,https://articulo.mercadolibre.com.co/MCO-2872606822-samsung-galaxy-s24-ultra-5g-dual-sim-512-gb-titanium-gray-_JM?searchVariation=183644547562#polycard_client=search-nordic&searchVariation=183644547562&position=19&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_853484-MCO84862701131_052025-V.webp,BeautifulSoup,512GB,,Gris,2025-05-23T00:02:35.508198
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra Dual Sim 256 Gb Titanio Violeta,$3.299.000,https://articulo.mercadolibre.com.co/MCO-1563917901-samsung-galaxy-s24-ultra-dual-sim-256-gb-titanio-violeta-_JM?searchVariation=187400727323#polycard_client=search-nordic&searchVariation=187400727323&position=20&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_834039-MCO83279838270_042025-V.webp,BeautifulSoup,256GB,,Violeta,2025-05-23T00:02:35.508198
Samsung_Ga_N/A_1TB,Samsung Galaxy S24 Ultra 1tb.  8 Dias De Uso,$4.800.000,https://articulo.mercadolibre.com.co/MCO-1581908719-samsung-galaxy-s24-ultra-1tb-8-dias-de-uso-_JM?searchVariation=187915731503#polycard_client=search-nordic&searchVariation=187915731503&position=21&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_981614-MCO84326220552_052025-V.webp,BeautifulSoup,1TB,,,2025-05-23T00:02:35.508198
Celular_Sa_N/A_256GB,Celular Samsung S24 Ultra 256 Gb,$3.950.000,https://articulo.mercadolibre.com.co/MCO-2854856256-celular-samsung-s24-ultra-256-gb-_JM?searchVariation=183431322352#polycard_client=search-nordic&searchVariation=183431322352&position=22&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_671090-MCO83718259472_042025-V.webp,BeautifulSoup,256GB,,,2025-05-23T00:02:35.508198
Samsung_Ga_12GB_512GB,Samsung Galaxy S24 Ultra 5g 512 Gb Titanium Gray 12 Gb Ram,$4.250.000,https://articulo.mercadolibre.com.co/MCO-2837670498-samsung-galaxy-s24-ultra-5g-512-gb-titanium-gray-12-gb-ram-_JM?searchVariation=183197169020#polycard_client=search-nordic&searchVariation=183197169020&position=23&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_987455-MCO83281605913_032025-V.webp,BeautifulSoup,512GB,12GB,Gris,2025-05-23T00:02:35.508198
Samsung_Ga_12GB_512GB,Samsung Galaxy S24 Ultra 5g 512 Gb 12 Gb Ram,$3.649.900,https://articulo.mercadolibre.com.co/MCO-1583429535-samsung-galaxy-s24-ultra-5g-512-gb-12-gb-ram-_JM?searchVariation=187961139079#polycard_client=search-nordic&searchVariation=187961139079&position=24&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_982001-MCO84452728116_052025-V.webp,BeautifulSoup,512GB,12GB,,2025-05-23T00:02:35.508198
Samsung_Ga_12GB_512GB,Samsung Galaxy S24 Ultra 5g 512 Gb Titanium Silver 12 Gb Ram,$3.650.000,https://articulo.mercadolibre.com.co/MCO-1579274521-samsung-galaxy-s24-ultra-5g-512-gb-titanium-silver-12-gb-ram-_JM?searchVariation=183549379062#polycard_client=search-nordic&searchVariation=183549379062&position=25&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_685033-MCO84138817774_052025-V.webp,BeautifulSoup,512GB,12GB,,2025-05-23T00:02:35.508198
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra 5g Dual Sim 256gb Violeta 12gb Ram,$4.100.000,https://articulo.mercadolibre.com.co/MCO-1552975647-samsung-galaxy-s24-ultra-5g-dual-sim-256gb-violeta-12gb-ram-_JM?searchVariation=187160564161#polycard_client=search-nordic&searchVariation=187160564161&position=26&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_791667-MCO82965015375_032025-V.webp,BeautifulSoup,256GB,12GB,Violeta,2025-05-23T00:02:35.508198
Samsung_Ga_12GB_512GB,Samsung Galaxy S24 Ultra 5g  512 Gb Titanium Gray 12 Gb Ram,$3.670.000,https://articulo.mercadolibre.com.co/MCO-1579713613-samsung-galaxy-s24-ultra-5g-512-gb-titanium-gray-12-gb-ram-_JM?searchVariation=187863806415#polycard_client=search-nordic&searchVariation=187863806415&position=27&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_995580-MCO84466269645_052025-V.webp,BeautifulSoup,512GB,12GB,Gris,2025-05-23T00:02:35.508198
Samsung_Ga_N/A_512GB,Samsung Galaxy S24 Ultra 512 Gb,$3.900.000,https://articulo.mercadolibre.com.co/MCO-1588018873-samsung-galaxy-s24-ultra-512-gb-_JM?searchVariation=183697696594#polycard_client=search-nordic&searchVariation=183697696594&position=28&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_975834-MCO85084267187_052025-V.webp,BeautifulSoup,512GB,,,2025-05-23T00:02:35.508198
Samsung_Ga_N/A_1TB,Samsung Galaxy S24 Ultra 1tb +samsung Galaxy Watch6 47mm,$4.700.000,https://articulo.mercadolibre.com.co/MCO-1580359585-samsung-galaxy-s24-ultra-1tb-samsung-galaxy-watch6-47mm-_JM?searchVariation=183569137712#polycard_client=search-nordic&searchVariation=183569137712&position=29&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_736861-MCO84218756386_052025-V.webp,BeautifulSoup,1TB,,,2025-05-23T00:02:35.508198
Samsung_Ga_N/A_N/A,Samsung Galaxy S24 Ultra,$3.600.000,https://articulo.mercadolibre.com.co/MCO-2846618918-samsung-galaxy-s24-ultra-_JM?searchVariation=187491955817#polycard_client=search-nordic&searchVariation=187491955817&position=30&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_857666-MCO77253741236_072024-V.webp,BeautifulSoup,,,,2025-05-23T00:02:35.508198
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g Titanium 256gb,$3.620.000,https://articulo.mercadolibre.com.co/MCO-1567343963-samsung-galaxy-s24-ultra-5g-titanium-256gb-_JM?searchVariation=183330929550#polycard_client=search-nordic&searchVariation=183330929550&position=31&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_920089-MCO80120492849_102024-V.webp,BeautifulSoup,256GB,,,2025-05-23T00:02:35.508198
Samsung_Ga_N/A_N/A,Samsung Galaxy S24 Ultra (perfecto Estado),$3.300.000,https://articulo.mercadolibre.com.co/MCO-1580211873-samsung-galaxy-s24-ultra-perfecto-estado-_JM?searchVariation=183568512410#polycard_client=search-nordic&searchVariation=183568512410&position=32&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_724954-MCO84511024979_052025-V.webp,BeautifulSoup,,,,2025-05-23T00:02:35.508198
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 12gb 256gb Dual Sim Violeta,$3.890.000,https://articulo.mercadolibre.com.co/MCO-2852317638-samsung-galaxy-s24-ultra-12gb-256gb-dual-sim-violeta-_JM?searchVariation=183398645940#polycard_client=search-nordic&searchVariation=183398645940&position=33&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_903471-MCO83903823328_042025-V.webp,BeautifulSoup,256GB,,Violeta,2025-05-23T00:02:35.508198
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g 256 Gb Titanium  Gb Ram,$3.600.000,https://articulo.mercadolibre.com.co/MCO-2846651840-samsung-galaxy-s24-ultra-5g-256-gb-titanium-gb-ram-_JM?searchVariation=187491871645#polycard_client=search-nordic&searchVariation=187491871645&position=34&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_817024-MCO80903965546_122024-V.webp,BeautifulSoup,256GB,,,2025-05-23T00:02:35.508198
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g 256 Gb,$3.650.000,https://articulo.mercadolibre.com.co/MCO-1567240757-samsung-galaxy-s24-ultra-5g-256-gb-_JM?searchVariation=187491885701#polycard_client=search-nordic&searchVariation=187491885701&position=35&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_666266-MCO80872815854_122024-V.webp,BeautifulSoup,256GB,,,2025-05-23T00:02:35.508198
Samsung_Ga_N/A_N/A,Samsung Galaxy S24 Ultra,$3.650.000,https://articulo.mercadolibre.com.co/MCO-2846580008-samsung-galaxy-s24-ultra-_JM?searchVariation=183330967276#polycard_client=search-nordic&searchVariation=183330967276&position=36&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_660463-MCO77231352644_072024-V.webp,BeautifulSoup,,,,2025-05-23T00:02:35.508198
Celular_Sa_N/A_512GB,Celular Samsung S24 Ultra 512gb,$3.200.000,https://articulo.mercadolibre.com.co/MCO-1582347647-celular-samsung-s24-ultra-512gb-_JM?searchVariation=183600244328#polycard_client=search-nordic&searchVariation=183600244328&position=37&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_969345-MCO84369024304_052025-V.webp,BeautifulSoup,512GB,,,2025-05-23T00:02:35.508198
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 256 Gb Titanium Yellow,$3.200.000,https://articulo.mercadolibre.com.co/MCO-1585924313-samsung-galaxy-s24-ultra-256-gb-titanium-yellow-_JM?searchVariation=188029233503#polycard_client=search-nordic&searchVariation=188029233503&position=38&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_965452-MCO84637258326_052025-V.webp,BeautifulSoup,256GB,,Amarillo,2025-05-23T00:02:35.508198
Celular_Sa_N/A_256GB,Celular Samsung Galaxy S24 Ultra 12gb 256gb Violeta Titanium,$4.000.000,https://articulo.mercadolibre.com.co/MCO-2868826256-celular-samsung-galaxy-s24-ultra-12gb-256gb-violeta-titanium-_JM?searchVariation=187943096543#polycard_client=search-nordic&searchVariation=187943096543&position=39&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_994156-MCO84706269981_052025-V.webp,BeautifulSoup,256GB,,Violeta,2025-05-23T00:02:35.508198
Samsung_Ga_N/A_N/A,Samsung Galaxy S24 Ultra,$4.399.000,https://articulo.mercadolibre.com.co/MCO-1582800289-samsung-galaxy-s24-ultra-_JM?searchVariation=187945312641#polycard_client=search-nordic&searchVariation=187945312641&position=40&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_946574-MCO84713887925_052025-V.webp,BeautifulSoup,,,,2025-05-23T00:02:35.508198
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g Dual Sim 256 Gb,$3.600.000,https://articulo.mercadolibre.com.co/MCO-2871743082-samsung-galaxy-s24-ultra-5g-dual-sim-256-gb-_JM?searchVariation=183635934282#polycard_client=search-nordic&searchVariation=183635934282&position=41&search_layout=stack&type=item&tracking_id=a15488a2-b369-4954-9097-6a7cf9e6ae3b,https://http2.mlstatic.com/D_Q_NP_2X_711870-MCO84519456288_052025-V.webp,BeautifulSoup,256GB,,,2025-05-23T00:02:35.508198
