id,titulo,precio,link,imagen,método,capacidad,ram,color,timestamp
Samsung_Ga_N/A_N/A,Samsung Galaxy S24 Ultra (perfecto Estado),$3.300.000,https://articulo.mercadolibre.com.co/MCO-1580211873-samsung-galaxy-s24-ultra-perfecto-estado-_JM?searchVariation=183568512410#polycard_client=search-nordic&searchVariation=183568512410&position=32&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-05-23T00:02:59.220670
Samsung_Ga_N/A_N/A,Samsung Galaxy S24 Ultra (perfecto Estado),$3.300.000,https://articulo.mercadolibre.com.co/MCO-1580211873-samsung-galaxy-s24-ultra-perfecto-estado-_JM?searchVariation=183568512410#polycard_client=search-nordic&searchVariation=183568512410&position=32&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-05-23T00:02:59.220670
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 12gb 256gb Dual Sim Violeta,$3.890.000,https://articulo.mercadolibre.com.co/MCO-2852317638-samsung-galaxy-s24-ultra-12gb-256gb-dual-sim-violeta-_JM?searchVariation=183398645940#polycard_client=search-nordic&searchVariation=183398645940&position=33&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,Violeta,2025-05-23T00:02:59.220670
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 12gb 256gb Dual Sim Violeta,$3.890.000,https://articulo.mercadolibre.com.co/MCO-2852317638-samsung-galaxy-s24-ultra-12gb-256gb-dual-sim-violeta-_JM?searchVariation=183398645940#polycard_client=search-nordic&searchVariation=183398645940&position=33&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,Violeta,2025-05-23T00:02:59.220670
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g 256 Gb Titanium  Gb Ram,$3.600.000,https://articulo.mercadolibre.com.co/MCO-2846651840-samsung-galaxy-s24-ultra-5g-256-gb-titanium-gb-ram-_JM?searchVariation=187491871645#polycard_client=search-nordic&searchVariation=187491871645&position=34&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,,2025-05-23T00:02:59.220670
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g 256 Gb Titanium  Gb Ram,$3.600.000,https://articulo.mercadolibre.com.co/MCO-2846651840-samsung-galaxy-s24-ultra-5g-256-gb-titanium-gb-ram-_JM?searchVariation=187491871645#polycard_client=search-nordic&searchVariation=187491871645&position=34&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,,2025-05-23T00:02:59.220670
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g 256 Gb,$3.650.000,https://articulo.mercadolibre.com.co/MCO-1567240757-samsung-galaxy-s24-ultra-5g-256-gb-_JM?searchVariation=187491885701#polycard_client=search-nordic&searchVariation=187491885701&position=35&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,,2025-05-23T00:02:59.220670
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g 256 Gb,$3.650.000,https://articulo.mercadolibre.com.co/MCO-1567240757-samsung-galaxy-s24-ultra-5g-256-gb-_JM?searchVariation=187491885701#polycard_client=search-nordic&searchVariation=187491885701&position=35&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,,2025-05-23T00:02:59.220670
Samsung_Ga_N/A_N/A,Samsung Galaxy S24 Ultra,$3.650.000,https://articulo.mercadolibre.com.co/MCO-2846580008-samsung-galaxy-s24-ultra-_JM?searchVariation=183330967276#polycard_client=search-nordic&searchVariation=183330967276&position=36&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-05-23T00:02:59.220670
Samsung_Ga_N/A_N/A,Samsung Galaxy S24 Ultra,$3.650.000,https://articulo.mercadolibre.com.co/MCO-2846580008-samsung-galaxy-s24-ultra-_JM?searchVariation=183330967276#polycard_client=search-nordic&searchVariation=183330967276&position=36&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-05-23T00:02:59.220670
Celular_Sa_N/A_512GB,Celular Samsung S24 Ultra 512gb,$3.200.000,https://articulo.mercadolibre.com.co/MCO-1582347647-celular-samsung-s24-ultra-512gb-_JM?searchVariation=183600244328#polycard_client=search-nordic&searchVariation=183600244328&position=37&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,512GB,,,2025-05-23T00:02:59.220670
Celular_Sa_N/A_512GB,Celular Samsung S24 Ultra 512gb,$3.200.000,https://articulo.mercadolibre.com.co/MCO-1582347647-celular-samsung-s24-ultra-512gb-_JM?searchVariation=183600244328#polycard_client=search-nordic&searchVariation=183600244328&position=37&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,512GB,,,2025-05-23T00:02:59.220670
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 256 Gb Titanium Yellow,$3.200.000,https://articulo.mercadolibre.com.co/MCO-1585924313-samsung-galaxy-s24-ultra-256-gb-titanium-yellow-_JM?searchVariation=188029233503#polycard_client=search-nordic&searchVariation=188029233503&position=38&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,Amarillo,2025-05-23T00:02:59.220670
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 256 Gb Titanium Yellow,$3.200.000,https://articulo.mercadolibre.com.co/MCO-1585924313-samsung-galaxy-s24-ultra-256-gb-titanium-yellow-_JM?searchVariation=188029233503#polycard_client=search-nordic&searchVariation=188029233503&position=38&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,Amarillo,2025-05-23T00:02:59.220670
Celular_Sa_N/A_256GB,Celular Samsung Galaxy S24 Ultra 12gb 256gb Violeta Titanium,$4.000.000,https://articulo.mercadolibre.com.co/MCO-2868826256-celular-samsung-galaxy-s24-ultra-12gb-256gb-violeta-titanium-_JM?searchVariation=187943096543#polycard_client=search-nordic&searchVariation=187943096543&position=39&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,Violeta,2025-05-23T00:02:59.220670
Celular_Sa_N/A_256GB,Celular Samsung Galaxy S24 Ultra 12gb 256gb Violeta Titanium,$4.000.000,https://articulo.mercadolibre.com.co/MCO-2868826256-celular-samsung-galaxy-s24-ultra-12gb-256gb-violeta-titanium-_JM?searchVariation=187943096543#polycard_client=search-nordic&searchVariation=187943096543&position=39&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,Violeta,2025-05-23T00:02:59.220670
Samsung_Ga_N/A_N/A,Samsung Galaxy S24 Ultra,$4.399.000,https://articulo.mercadolibre.com.co/MCO-1582800289-samsung-galaxy-s24-ultra-_JM?searchVariation=187945312641#polycard_client=search-nordic&searchVariation=187945312641&position=40&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-05-23T00:02:59.220670
Samsung_Ga_N/A_N/A,Samsung Galaxy S24 Ultra,$4.399.000,https://articulo.mercadolibre.com.co/MCO-1582800289-samsung-galaxy-s24-ultra-_JM?searchVariation=187945312641#polycard_client=search-nordic&searchVariation=187945312641&position=40&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-05-23T00:02:59.220670
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g Dual Sim 256 Gb,$3.600.000,https://articulo.mercadolibre.com.co/MCO-2871743082-samsung-galaxy-s24-ultra-5g-dual-sim-256-gb-_JM?searchVariation=183635934282#polycard_client=search-nordic&searchVariation=183635934282&position=41&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,,2025-05-23T00:02:59.236295
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g Dual Sim 256 Gb,$3.600.000,https://articulo.mercadolibre.com.co/MCO-2871743082-samsung-galaxy-s24-ultra-5g-dual-sim-256-gb-_JM?searchVariation=183635934282#polycard_client=search-nordic&searchVariation=183635934282&position=41&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,,2025-05-23T00:02:59.236295
Celular_Sa_N/A_256GB,Celular Samsung Galaxy S24 Ultra 12gb 256gb Titanium,$2.800.000,https://articulo.mercadolibre.com.co/MCO-2864463642-celular-samsung-galaxy-s24-ultra-12gb-256gb-titanium-_JM?searchVariation=183550905756#polycard_client=search-nordic&searchVariation=183550905756&position=42&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,,2025-05-23T00:02:59.236295
Celular_Sa_N/A_256GB,Celular Samsung Galaxy S24 Ultra 12gb 256gb Titanium,$2.800.000,https://articulo.mercadolibre.com.co/MCO-2864463642-celular-samsung-galaxy-s24-ultra-12gb-256gb-titanium-_JM?searchVariation=183550905756#polycard_client=search-nordic&searchVariation=183550905756&position=42&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,,2025-05-23T00:02:59.236295
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g Dual Sim 256 Gb Titanium Black,$3.650.000,https://articulo.mercadolibre.com.co/MCO-1581845121-samsung-galaxy-s24-ultra-5g-dual-sim-256-gb-titanium-black-_JM?searchVariation=187913346643#polycard_client=search-nordic&searchVariation=187913346643&position=43&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,Negro,2025-05-23T00:02:59.236295
Samsung_Ga_N/A_256GB,Samsung Galaxy S24 Ultra 5g Dual Sim 256 Gb Titanium Black,$3.650.000,https://articulo.mercadolibre.com.co/MCO-1581845121-samsung-galaxy-s24-ultra-5g-dual-sim-256-gb-titanium-black-_JM?searchVariation=187913346643#polycard_client=search-nordic&searchVariation=187913346643&position=43&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,Negro,2025-05-23T00:02:59.236295
Samsung_S2_N/A_N/A,Samsung S24 Ultra Usado.,$3.000.000,https://articulo.mercadolibre.com.co/MCO-2840568834-samsung-s24-ultra-usado-_JM?searchVariation=187361992197#polycard_client=search-nordic&searchVariation=187361992197&position=44&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-05-23T00:02:59.236295
Samsung_S2_N/A_N/A,Samsung S24 Ultra Usado.,$3.000.000,https://articulo.mercadolibre.com.co/MCO-2840568834-samsung-s24-ultra-usado-_JM?searchVariation=187361992197#polycard_client=search-nordic&searchVariation=187361992197&position=44&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-05-23T00:02:59.236295
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra 256gb 12gb Ram Titanium Black,$3.300.000,https://articulo.mercadolibre.com.co/MCO-2867707848-samsung-galaxy-s24-ultra-256gb-12gb-ram-titanium-black-_JM?searchVariation=187926383221#polycard_client=search-nordic&searchVariation=187926383221&position=45&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,12GB,Negro,2025-05-23T00:02:59.236295
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra 256gb 12gb Ram Titanium Black,$3.300.000,https://articulo.mercadolibre.com.co/MCO-2867707848-samsung-galaxy-s24-ultra-256gb-12gb-ram-titanium-black-_JM?searchVariation=187926383221#polycard_client=search-nordic&searchVariation=187926383221&position=45&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,12GB,Negro,2025-05-23T00:02:59.236295
Celular_Sa_N/A_N/A,Celular Samsung S24 Ultra (dual Esim),$3.700.000,https://articulo.mercadolibre.com.co/MCO-1571262091-celular-samsung-s24-ultra-dual-esim-_JM?searchVariation=187589208567#polycard_client=search-nordic&searchVariation=187589208567&position=46&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-05-23T00:02:59.236295
Celular_Sa_N/A_N/A,Celular Samsung S24 Ultra (dual Esim),$3.700.000,https://articulo.mercadolibre.com.co/MCO-1571262091-celular-samsung-s24-ultra-dual-esim-_JM?searchVariation=187589208567#polycard_client=search-nordic&searchVariation=187589208567&position=46&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-05-23T00:02:59.236295
Samsung_Ga_N/A_N/A,Samsung Galaxi S24 Ultra Poco Usos Como Nuevo Único Dueño,$3.600.000,https://articulo.mercadolibre.com.co/MCO-2866193512-samsung-galaxi-s24-ultra-poco-usos-como-nuevo-unico-dueno-_JM?searchVariation=183572867376#polycard_client=search-nordic&searchVariation=183572867376&position=47&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-05-23T00:02:59.236295
Samsung_Ga_N/A_N/A,Samsung Galaxi S24 Ultra Poco Usos Como Nuevo Único Dueño,$3.600.000,https://articulo.mercadolibre.com.co/MCO-2866193512-samsung-galaxi-s24-ultra-poco-usos-como-nuevo-unico-dueno-_JM?searchVariation=183572867376#polycard_client=search-nordic&searchVariation=183572867376&position=47&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-05-23T00:02:59.236295
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra 256gb 12gb Ram Dual Sim,$3.800.000,https://articulo.mercadolibre.com.co/MCO-2871013408-samsung-galaxy-s24-ultra-256gb-12gb-ram-dual-sim-_JM?searchVariation=183633271564#polycard_client=search-nordic&searchVariation=183633271564&position=48&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,12GB,,2025-05-23T00:02:59.236295
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra 256gb 12gb Ram Dual Sim,$3.800.000,https://articulo.mercadolibre.com.co/MCO-2871013408-samsung-galaxy-s24-ultra-256gb-12gb-ram-dual-sim-_JM?searchVariation=183633271564#polycard_client=search-nordic&searchVariation=183633271564&position=48&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,12GB,,2025-05-23T00:02:59.236295
Celular_Sa_N/A_256GB,Celular Samsung S24 Ultra 256 Gb,$4.000.000,https://articulo.mercadolibre.com.co/MCO-1587858133-celular-samsung-s24-ultra-256-gb-_JM?searchVariation=188077822153#polycard_client=search-nordic&searchVariation=188077822153&position=49&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,,2025-05-23T00:02:59.236295
Celular_Sa_N/A_256GB,Celular Samsung S24 Ultra 256 Gb,$4.000.000,https://articulo.mercadolibre.com.co/MCO-1587858133-celular-samsung-s24-ultra-256-gb-_JM?searchVariation=188077822153#polycard_client=search-nordic&searchVariation=188077822153&position=49&search_layout=stack&type=item&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,,,2025-05-23T00:02:59.236295
Samsung_S2_N/A_N/A,Samsung S24 Ultra 1tr Color Beige,$2.500.000,https://www.mercadolibre.com.co/samsung-s24-ultra-1tr-color-beige/p/MCO46098609#polycard_client=search-nordic&searchVariation=MCO46098609&position=51&search_layout=stack&type=product&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24&wid=&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-05-23T00:02:59.236295
Samsung_S2_N/A_N/A,Samsung S24 Ultra 1tr Color Beige,$2.500.000,https://www.mercadolibre.com.co/samsung-s24-ultra-1tr-color-beige/p/MCO46098609#polycard_client=search-nordic&searchVariation=MCO46098609&position=51&search_layout=stack&type=product&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24&wid=&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-05-23T00:02:59.236295
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra Galaxy Ai 6.8 pulgadas 12 GB RAM 256 GB Titanio Violeta,$4.200.000,https://www.mercadolibre.com.co/samsung-galaxy-s24-ultra-galaxy-ai-68-pulgadas-12-gb-ram-256-gb-titanio-violeta/p/MCO29907046#polycard_client=search-nordic&searchVariation=MCO29907046&position=52&search_layout=stack&type=product&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24&wid=&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,12GB,Violeta,2025-05-23T00:02:59.236295
Samsung_Ga_12GB_256GB,Samsung Galaxy S24 Ultra Galaxy Ai 6.8 pulgadas 12 GB RAM 256 GB Titanio Violeta,$4.200.000,https://www.mercadolibre.com.co/samsung-galaxy-s24-ultra-galaxy-ai-68-pulgadas-12-gb-ram-256-gb-titanio-violeta/p/MCO29907046#polycard_client=search-nordic&searchVariation=MCO29907046&position=52&search_layout=stack&type=product&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24&wid=&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,256GB,12GB,Violeta,2025-05-23T00:02:59.236295
Celular_Sa_N/A_N/A,Celular Samsung S24 Ultra (dual Esim),$6.700.000,https://www.mercadolibre.com.co/celular-samsung-s24-ultra-dual-esim/p/MCO37974940#polycard_client=search-nordic&searchVariation=MCO37974940&position=46&search_layout=stack&type=product&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24&wid=&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-05-23T00:02:59.236295
Celular_Sa_N/A_N/A,Celular Samsung S24 Ultra (dual Esim),$6.700.000,https://www.mercadolibre.com.co/celular-samsung-s24-ultra-dual-esim/p/MCO37974940#polycard_client=search-nordic&searchVariation=MCO37974940&position=46&search_layout=stack&type=product&tracking_id=2a86e588-71c6-4edf-83d4-7d1156f2dd24&wid=&sid=search,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",Scrapy,,,,2025-05-23T00:02:59.251921
